,COL_obp
1372,0.39473684210526316
1373,0.3783783783783784
1374,0.3125
1375,0.4594594594594595
1376,0.16129032258064516
1377,0.1935483870967742
1378,0.45454545454545453
1379,0.3
1380,0.45
1381,0.29411764705882354
1382,0.3142857142857143
1383,0.375
1384,0.43243243243243246
1385,0.46153846153846156
1386,0.42105263157894735
1387,0.4666666666666667
1388,0.18181818181818182
1389,0.4
1390,0.3157894736842105
1391,0.4666666666666667
1392,0.2894736842105263
1395,0.22580645161290322
1396,0.3939393939393939
1397,0.23684210526315788
1398,0.38461538461538464
1399,0.42424242424242425
1402,0.3611111111111111
1403,0.1935483870967742
1406,0.4444444444444444
1407,0.34146341463414637
1408,0.25
1409,0.35714285714285715
1410,0.2702702702702703
1411,0.2777777777777778
1412,0.2647058823529412
1413,0.46511627906976744
1416,0.22580645161290322
1417,0.3333333333333333
1418,0.35
1419,0.2857142857142857
1420,0.3333333333333333
1421,0.35
1422,0.358974358974359
1423,0.40540540540540543
1424,0.3888888888888889
1425,0.3548387096774194
1426,0.25806451612903225
1427,0.3783783783783784
1428,0.3333333333333333
1429,0.10714285714285714
1430,0.3333333333333333
1431,0.38095238095238093
1432,0.3684210526315789
1433,0.2857142857142857
1434,0.34210526315789475
1435,0.3235294117647059
1436,0.38235294117647056
1437,0.4
1438,0.34285714285714286
1439,0.3888888888888889
1440,0.41025641025641024
1441,0.1875
1442,0.375
1443,0.4
1444,0.4418604651162791
1445,0.3142857142857143
1446,0.1875
1447,0.28125
1448,0.4523809523809524
1449,0.32608695652173914
1450,0.4166666666666667
1451,0.425
1452,0.21875
1453,0.35294117647058826
1454,0.37142857142857144
1455,0.4222222222222222
1456,0.42857142857142855
1457,0.22857142857142856
1458,0.36585365853658536
1459,0.36363636363636365
1462,0.41025641025641024
1463,0.39473684210526316
1464,0.3783783783783784
1465,0.3225806451612903
1466,0.4166666666666667
1467,0.325
1468,0.4883720930232558
1469,0.38461538461538464
1470,0.25
1471,0.35135135135135137
1472,0.35
1473,0.43243243243243246
1474,0.4444444444444444
1475,0.47619047619047616
1476,0.2777777777777778
1477,0.1891891891891892
1478,0.3333333333333333
1479,0.2972972972972973
1480,0.46938775510204084
1481,0.40625
1482,0.38461538461538464
1483,0.3235294117647059
1484,0.15625
1485,0.2972972972972973
1486,0.3
1487,0.2
1488,0.37142857142857144
1491,0.32432432432432434
1492,0.3333333333333333
1493,0.22857142857142856
1494,0.3684210526315789
1495,0.26666666666666666
1496,0.5106382978723404
1497,0.3125
1498,0.3142857142857143
1499,0.3125
1500,0.3333333333333333
1501,0.22857142857142856
1502,0.40425531914893614
1503,0.34210526315789475
1504,0.42105263157894735
1505,0.35135135135135137
1506,0.2222222222222222
1507,0.41025641025641024
1508,0.46
1509,0.29411764705882354
1510,0.35135135135135137
1511,0.375
1512,0.42857142857142855
1513,0.4883720930232558
1514,0.21875
1515,0.1935483870967742
1516,0.20588235294117646
1517,0.34285714285714286
1518,0.25
1519,0.21875
1520,0.4864864864864865
1521,0.20689655172413793
1522,0.4523809523809524
1523,0.375
1524,0.24242424242424243
1525,0.5116279069767442
1526,0.34210526315789475
1527,0.38461538461538464
1528,0.24242424242424243
1529,0.4146341463414634
1530,0.3333333333333333
1531,0.37142857142857144
1532,0.42105263157894735
1533,0.2903225806451613
1534,0.4418604651162791
1535,0.39473684210526316
1536,0.48
1537,0.2894736842105263
1538,0.3611111111111111
1539,0.26666666666666666
1540,0.40625
1541,0.22580645161290322
1542,0.1875
1543,0.3888888888888889
1544,0.3783783783783784
1545,0.42857142857142855
1546,0.3055555555555556
1547,0.28125
1548,0.2857142857142857
1549,0.358974358974359
1550,0.23333333333333334
1551,0.30303030303030304
1552,0.40476190476190477
1553,0.44
1554,0.2972972972972973
1555,0.34285714285714286
1556,0.24242424242424243
1557,0.4146341463414634
1558,0.2857142857142857
1559,0.4146341463414634
1560,0.29411764705882354
1561,0.4523809523809524
1562,0.3888888888888889
1563,0.475
1564,0.42857142857142855
1565,0.40540540540540543
1566,0.34210526315789475
1567,0.45
1568,0.4090909090909091
1569,0.32432432432432434
1570,0.38461538461538464
1571,0.5
1572,0.3783783783783784
1573,0.28125
1574,0.3611111111111111
1575,0.3333333333333333
1576,0.28125
1577,0.425
1578,0.14814814814814814
1579,0.5
1580,0.34210526315789475
1581,0.358974358974359
1582,0.40476190476190477
1583,0.35
1584,0.32432432432432434
1585,0.32432432432432434
1586,0.3333333333333333
1587,0.37142857142857144
1588,0.3888888888888889
1589,0.3939393939393939
1590,0.4358974358974359
1591,0.5102040816326531
1592,0.3333333333333333
1593,0.40540540540540543
1594,0.47058823529411764
1595,0.38461538461538464
1596,0.6363636363636364
1597,0.3235294117647059
1598,0.2777777777777778
1599,0.3953488372093023
1600,0.46
1601,0.2857142857142857
1602,0.3
1603,0.37209302325581395
1604,0.4358974358974359
1605,0.38235294117647056
1606,0.21428571428571427
1607,0.36363636363636365
1608,0.3448275862068966
1609,0.2647058823529412
1610,0.2894736842105263
1611,0.37777777777777777
1612,0.3235294117647059
1613,0.25
1614,0.2647058823529412
1615,0.3142857142857143
1616,0.2571428571428571
1617,0.32432432432432434
1618,0.36363636363636365
1619,0.3055555555555556
1620,0.38095238095238093
1621,0.4583333333333333
1622,0.25
1623,0.4
1624,0.3333333333333333
1625,0.4090909090909091
1626,0.39473684210526316
1627,0.39473684210526316
1628,0.34146341463414637
1629,0.43902439024390244
1630,0.25
1631,0.2926829268292683
1632,0.36666666666666664
1633,0.4722222222222222
1634,0.30303030303030304
1635,0.3783783783783784
1636,0.18181818181818182
1637,0.42857142857142855
1638,0.475
1639,0.16666666666666666
1640,0.34285714285714286
1641,0.375
1642,0.47619047619047616
1643,0.41025641025641024
1644,0.34375
1645,0.35294117647058826
1646,0.3225806451612903
1647,0.21875
1648,0.48936170212765956
1649,0.425
1650,0.34210526315789475
1651,0.4583333333333333
1652,0.4772727272727273
1653,0.45454545454545453
1654,0.22580645161290322
1655,0.2727272727272727
1656,0.5238095238095238
1657,0.46153846153846156
1658,0.41025641025641024
1659,0.39473684210526316
1660,0.3611111111111111
1661,0.40540540540540543
1662,0.39473684210526316
1663,0.2571428571428571
1666,0.3902439024390244
1667,0.4523809523809524
1668,0.3235294117647059
1669,0.3448275862068966
1670,0.37142857142857144
1671,0.38461538461538464
1672,0.3888888888888889
1675,0.45454545454545453
1676,0.358974358974359
1677,0.4523809523809524
1678,0.4090909090909091
1679,0.3404255319148936
1680,0.4772727272727273
1681,0.46153846153846156
1682,0.425
1683,0.27586206896551724
1684,0.36363636363636365
1685,0.4888888888888889
1686,0.4473684210526316
1687,0.42857142857142855
1688,0.34146341463414637
1689,0.2972972972972973
1690,0.358974358974359
1691,0.35135135135135137
1692,0.36585365853658536
1693,0.358974358974359
1694,0.34285714285714286
1695,0.3888888888888889
1696,0.25
1697,0.25806451612903225
1698,0.3684210526315789
1699,0.5116279069767442
1702,0.3333333333333333
1703,0.38461538461538464
1704,0.3333333333333333
1705,0.375
1706,0.4772727272727273
1707,0.2972972972972973
1708,0.3157894736842105
1709,0.37142857142857144
1710,0.3170731707317073
1711,0.21212121212121213
1712,0.2857142857142857
1713,0.2727272727272727
1714,0.3902439024390244
1715,0.38461538461538464
1716,0.3142857142857143
1717,0.2571428571428571
1718,0.3055555555555556
1719,0.3235294117647059
1720,0.38461538461538464
1721,0.4166666666666667
1722,0.24242424242424243
1723,0.47619047619047616
1724,0.5348837209302325
1725,0.34285714285714286
1726,0.2727272727272727
1727,0.24444444444444444
1728,0.4230769230769231
1729,0.23076923076923078
1730,0.4146341463414634
1731,0.21875
1732,0.375
1733,0.4186046511627907
1734,0.2972972972972973
1735,0.21875
1736,0.3888888888888889
1737,0.35135135135135137
1738,0.4523809523809524
1739,0.3783783783783784
1740,0.45454545454545453
1741,0.3684210526315789
1742,0.3684210526315789
1743,0.18181818181818182
1744,0.37142857142857144
1745,0.2903225806451613
1746,0.3333333333333333
1747,0.5531914893617021
1748,0.29411764705882354
1749,0.34285714285714286
1750,0.4186046511627907
1751,0.46808510638297873
1752,0.38461538461538464
1753,0.35
1754,0.358974358974359
1755,0.5
1756,0.37142857142857144
1757,0.16129032258064516
1758,0.3333333333333333
1759,0.3939393939393939
1760,0.42424242424242425
1761,0.39473684210526316
1762,0.2549019607843137
1763,0.3902439024390244
1764,0.4186046511627907
1765,0.3333333333333333
1766,0.3684210526315789
1767,0.3235294117647059
1768,0.2727272727272727
1769,0.3783783783783784
1770,0.36363636363636365
1771,0.4523809523809524
1772,0.3611111111111111
1773,0.42105263157894735
1774,0.39473684210526316
1775,0.34210526315789475
1776,0.43902439024390244
1777,0.2894736842105263
1778,0.1935483870967742
1779,0.24242424242424243
1780,0.3125
1781,0.4090909090909091
1782,0.35135135135135137
1783,0.4634146341463415
1786,0.41025641025641024
1787,0.46511627906976744
1788,0.22580645161290322
1789,0.2682926829268293
1790,0.21212121212121213
1791,0.20689655172413793
1792,0.475
1793,0.3055555555555556
1794,0.3888888888888889
1795,0.40476190476190477
1796,0.3333333333333333
1797,0.3902439024390244
1798,0.4146341463414634
1799,0.2727272727272727
1800,0.35135135135135137
1801,0.4878048780487805
1802,0.425
1803,0.48717948717948717
1804,0.3055555555555556
1805,0.22857142857142856
1806,0.4
1807,0.43243243243243246
1808,0.23333333333333334
1809,0.29411764705882354
1810,0.41025641025641024
1811,0.32432432432432434
1812,0.42857142857142855
1813,0.2857142857142857
1814,0.48936170212765956
1815,-1.0
1816,-1.0
1817,-1.0
1818,-1.0
1819,-1.0
1820,-1.0
1821,-1.0
1822,-1.0
1823,-1.0
1824,-1.0
1825,-1.0
1826,-1.0
1827,-1.0
1828,-1.0
1829,-1.0
1830,-1.0
1831,-1.0
1832,-1.0
1833,-1.0
1834,-1.0
1835,-1.0
1836,-1.0
1837,-1.0
1838,-1.0
1839,-1.0
1840,-1.0
1841,-1.0
