,COL_ba
1392,0.24242424242424243
1395,0.22580645161290322
1396,0.3103448275862069
1397,0.14705882352941177
1398,0.2727272727272727
1399,0.3333333333333333
1402,0.28125
1403,0.16666666666666666
1406,0.4186046511627907
1407,0.22857142857142856
1408,0.23809523809523808
1409,0.2894736842105263
1410,0.15625
1411,0.21212121212121213
1412,0.21875
1413,0.3783783783783784
1416,0.20689655172413793
1417,0.3
1418,0.3142857142857143
1419,0.25
1420,0.27586206896551724
1421,0.2777777777777778
1422,0.2857142857142857
1423,0.37142857142857144
1424,0.3333333333333333
1425,0.32142857142857145
1426,0.11538461538461539
1427,0.3125
1428,0.30303030303030304
1429,0.10714285714285714
1430,0.2727272727272727
1431,0.3055555555555556
1432,0.3142857142857143
1433,0.2647058823529412
1434,0.3055555555555556
1435,0.25806451612903225
1436,0.27586206896551724
1437,0.27586206896551724
1438,0.23333333333333334
1439,0.2903225806451613
1440,0.35294117647058826
1441,0.13333333333333333
1442,0.29411764705882354
1443,0.3225806451612903
1444,0.3142857142857143
1445,0.26666666666666666
1446,0.1935483870967742
1447,0.20689655172413793
1448,0.41025641025641024
1449,0.2619047619047619
1450,0.36363636363636365
1451,0.35294117647058826
1452,0.16666666666666666
1453,0.2903225806451613
1454,0.3333333333333333
1455,0.35
1456,0.30303030303030304
1457,0.20588235294117646
1458,0.32432432432432434
1459,0.2222222222222222
1462,0.30303030303030304
1463,0.28125
1464,0.25806451612903225
1465,0.3225806451612903
1466,0.3103448275862069
1467,0.22857142857142856
1468,0.46153846153846156
1469,0.3333333333333333
1470,0.1724137931034483
1471,0.3142857142857143
1472,0.3055555555555556
1473,0.3333333333333333
1474,0.3103448275862069
1475,0.40540540540540543
1476,0.16129032258064516
1477,0.14285714285714285
1478,0.2702702702702703
1479,0.2571428571428571
1480,0.4090909090909091
1481,0.2962962962962963
1482,0.29411764705882354
1483,0.23333333333333334
1484,0.1
1485,0.21212121212121213
1486,0.19230769230769232
1487,0.1724137931034483
1488,0.3333333333333333
1491,0.2727272727272727
1492,0.2571428571428571
1493,0.20588235294117646
1494,0.2727272727272727
1495,0.18518518518518517
1496,0.39473684210526316
1497,0.2413793103448276
1498,0.25
1499,0.2413793103448276
1500,0.2727272727272727
1501,0.18181818181818182
1502,0.35714285714285715
1503,0.2647058823529412
1504,0.40540540540540543
1505,0.29411764705882354
1506,0.17647058823529413
1507,0.30303030303030304
1508,0.3953488372093023
1509,0.28125
1510,0.2903225806451613
1511,0.32142857142857145
1512,0.38461538461538464
1513,0.3333333333333333
1514,0.14285714285714285
1515,0.1935483870967742
1516,0.15625
1517,0.25806451612903225
1518,0.23333333333333334
1519,0.1724137931034483
1520,0.35714285714285715
1521,0.14814814814814814
1522,0.37142857142857144
1523,0.25925925925925924
1524,0.1935483870967742
1525,0.4864864864864865
1526,0.3055555555555556
1527,0.25
1528,0.1935483870967742
1529,0.3142857142857143
1530,0.2972972972972973
1531,0.2413793103448276
1532,0.26666666666666666
1533,0.15384615384615385
1534,0.41025641025641024
1535,0.28125
1536,0.4186046511627907
1537,0.18181818181818182
1538,0.28125
1539,0.2413793103448276
1540,0.2962962962962963
1541,0.14285714285714285
1542,0.1935483870967742
1543,0.3125
1544,0.3225806451612903
1545,0.4
1546,0.21875
1547,0.25806451612903225
1548,0.1724137931034483
1549,0.34210526315789475
1550,0.17857142857142858
1551,0.23333333333333334
1552,0.2647058823529412
1553,0.3333333333333333
1554,0.13333333333333333
1555,0.20689655172413793
1556,0.21875
1557,0.3142857142857143
1558,0.21875
1559,0.35294117647058826
1560,0.2
1561,0.34285714285714286
1562,0.3125
1563,0.42857142857142855
1564,0.3611111111111111
1565,0.3333333333333333
1566,0.3055555555555556
1567,0.4117647058823529
1568,0.3157894736842105
1569,0.22580645161290322
1570,0.3333333333333333
1571,0.4
1572,0.3333333333333333
1573,0.21428571428571427
1574,0.30303030303030304
1575,0.2571428571428571
1576,0.20689655172413793
1577,0.3235294117647059
1578,0.14814814814814814
1579,0.358974358974359
1580,0.24242424242424243
1581,0.2727272727272727
1582,0.375
1583,0.2571428571428571
1584,0.22580645161290322
1585,0.2647058823529412
1586,0.25
1587,0.3225806451612903
1588,0.3548387096774194
1589,0.25925925925925924
1590,0.38235294117647056
1591,0.42857142857142855
1592,0.26666666666666666
1593,0.3333333333333333
1594,0.3333333333333333
1595,0.3235294117647059
1596,0.5833333333333334
1597,0.26666666666666666
1598,0.24242424242424243
1599,0.2647058823529412
1600,0.4090909090909091
1601,0.2647058823529412
1602,0.24324324324324326
1603,0.3076923076923077
1604,0.37142857142857144
1605,0.3225806451612903
1606,0.18518518518518517
1607,0.34375
1608,0.2692307692307692
1609,0.24242424242424243
1610,0.23529411764705882
1611,0.24324324324324326
1612,0.25806451612903225
1613,0.22857142857142856
1614,0.21875
1615,0.28125
1616,0.21875
1617,0.21875
1618,0.3225806451612903
1619,0.16666666666666666
1620,0.35
1621,0.3611111111111111
1622,0.1724137931034483
1623,0.3333333333333333
1624,0.2727272727272727
1625,0.35
1626,0.3783783783783784
1627,0.3333333333333333
1628,0.22857142857142856
1629,0.3611111111111111
1630,0.25
1631,0.2564102564102564
1632,0.20833333333333334
1633,0.39285714285714285
1634,0.25806451612903225
1635,0.3225806451612903
1636,0.15625
1637,0.3684210526315789
1638,0.375
1639,0.13793103448275862
1640,0.3235294117647059
1641,0.358974358974359
1642,0.4166666666666667
1643,0.3235294117647059
1644,0.27586206896551724
1645,0.3225806451612903
1646,0.2222222222222222
1647,0.16666666666666666
1648,0.43902439024390244
1649,0.39473684210526316
1650,0.32432432432432434
1651,0.3953488372093023
1652,0.3235294117647059
1653,0.3333333333333333
1654,0.2
1655,0.20689655172413793
1656,0.3939393939393939
1657,0.38235294117647056
1658,0.3611111111111111
1659,0.3235294117647059
1660,0.34285714285714286
1661,0.3125
1662,0.34375
1663,0.07142857142857142
1666,0.358974358974359
1667,0.39473684210526316
1668,0.17857142857142858
1669,0.3076923076923077
1670,0.2413793103448276
1671,0.2903225806451613
1672,0.25
1675,0.34285714285714286
1676,0.32432432432432434
1677,0.3888888888888889
1678,0.3157894736842105
1679,0.225
1680,0.45
1681,0.4
1682,0.25806451612903225
1683,0.19230769230769232
1684,0.3
1685,0.3783783783783784
1686,0.3448275862068966
1687,0.35135135135135137
1688,0.25
1689,0.23529411764705882
1690,0.22580645161290322
1691,0.2727272727272727
1692,0.2777777777777778
1693,0.3055555555555556
1694,0.28125
1695,0.35294117647058826
1696,0.18181818181818182
1697,0.23333333333333334
1698,0.3333333333333333
1699,0.43243243243243246
1702,0.2571428571428571
1703,0.34285714285714286
1704,0.27586206896551724
1705,0.3142857142857143
1706,0.39473684210526316
1707,0.24242424242424243
1708,0.2647058823529412
1709,0.2413793103448276
1710,0.25
1711,0.13333333333333333
1712,0.1935483870967742
1713,0.2727272727272727
1714,0.2857142857142857
1715,0.35135135135135137
1716,0.22580645161290322
1717,0.16129032258064516
1718,0.25
1719,0.28125
1720,0.14285714285714285
1721,0.34375
1722,0.13793103448275862
1723,0.3888888888888889
1724,0.4864864864864865
1725,0.28125
1726,0.2
1727,0.19047619047619047
1728,0.3617021276595745
1729,0.1891891891891892
1730,0.34285714285714286
1731,0.16666666666666666
1732,0.2857142857142857
1733,0.3611111111111111
1734,0.23529411764705882
1735,0.16666666666666666
1736,0.3333333333333333
1737,0.25806451612903225
1738,0.45
1739,0.34285714285714286
1740,0.34285714285714286
1741,0.25
1742,0.34285714285714286
1743,0.15625
1744,0.3225806451612903
1745,0.25925925925925924
1746,0.25
1747,0.5454545454545454
1748,0.2727272727272727
1749,0.30303030303030304
1750,0.375
1751,0.3684210526315789
1752,0.2727272727272727
1753,0.2777777777777778
1754,0.32432432432432434
1755,0.4523809523809524
1756,0.3333333333333333
1757,0.13333333333333333
1758,0.2903225806451613
1759,0.3448275862068966
1760,0.2962962962962963
1761,0.34285714285714286
1762,0.2127659574468085
1763,0.3684210526315789
1764,0.3333333333333333
1765,0.2727272727272727
1766,0.25
1767,0.30303030303030304
1768,0.25
1769,0.35294117647058826
1770,0.27586206896551724
1771,0.37142857142857144
1772,0.35294117647058826
1773,0.3888888888888889
1774,0.30303030303030304
1775,0.1935483870967742
1776,0.3235294117647059
1777,0.20588235294117646
1778,0.16666666666666666
1779,0.21875
1780,0.28888888888888886
1781,0.2972972972972973
1782,0.3235294117647059
1783,0.4
1786,0.3611111111111111
1787,0.3783783783783784
1788,0.2
1789,0.23076923076923078
1790,0.16129032258064516
1791,0.18518518518518517
1792,0.36363636363636365
1793,0.2647058823529412
1794,0.3333333333333333
1795,0.35135135135135137
1796,0.3333333333333333
1797,0.3055555555555556
1798,0.35135135135135137
1799,0.25
1800,0.2727272727272727
1801,0.3
1802,0.30303030303030304
1803,0.42857142857142855
1804,0.21875
1805,0.15625
1806,0.36363636363636365
1807,0.34375
1808,0.17857142857142858
1809,0.1724137931034483
1810,0.34285714285714286
1811,0.2647058823529412
1812,0.34285714285714286
1813,0.24242424242424243
1814,0.42857142857142855
1815,0.3142857142857143
1816,-1.0
1817,-1.0
1818,-1.0
1819,-1.0
1820,-1.0
1821,-1.0
1822,-1.0
1823,-1.0
1824,-1.0
1825,-1.0
1826,-1.0
1827,-1.0
1828,-1.0
1829,-1.0
1830,-1.0
1831,-1.0
1832,-1.0
1833,-1.0
1834,-1.0
1835,-1.0
1836,-1.0
1837,-1.0
1838,-1.0
1839,-1.0
1840,-1.0
1841,-1.0
